cve_entidad,nom_entidad,cve_municipio,nom_municipio,edad_primer_union,num_hijos,nivel_escolaridad,estado_civil_id,estado_civil_desc,estrato_socioeconomico,pareja_trabaja_id,pareja_trabaja_desc,ingreso_pareja,dinero_propio_id,dinero_propio_desc,apoyo_gobierno_id,apoyo_gobierno_desc,tiene_ahorros_id,tiene_ahorros_desc,propietaria_vivienda_id,propietaria_vivienda_desc,sufrio_violencia_pareja,factor_expansion,autonomia_financiera,bloque_educativo
30,veracruz de ignacio de la llave,89,jãltipan,7.0,4,A1,5,casada,2,1,sí,4200,1,sí,2,no,2,no,1,sí,0,662,media,basica_o_primaria
30,veracruz de ignacio de la llave,89,jãltipan,7.0,1,A1,1,unión libre,2,1,sí,800,1,sí,2,no,2,no,2,no,1,662,media,basica_o_primaria
30,veracruz de ignacio de la llave,89,jãltipan,7.0,4,A1,5,casada,2,1,sí,960,2,no,2,no,2,no,1,sí,1,1324,baja,basica_o_primaria
30,veracruz de ignacio de la llave,89,jãltipan,7.0,0,C1,6,soltera,2,2,no,0,1,sí,2,no,2,no,1,sí,0,1986,media,superior_o_posgrado
30,veracruz de ignacio de la llave,89,jãltipan,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,2,no,1,sí,1,662,media,basica_o_primaria
30,veracruz de ignacio de la llave,89,jãltipan,1.0,4,B1,2,separada,2,1,sí,4500,2,no,2,no,2,no,2,no,0,662,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,89,jãltipan,0.0,4,A2,5,casada,2,2,no,0,2,no,2,no,2,no,1,sí,0,662,baja,basica_o_primaria
30,veracruz de ignacio de la llave,89,jãltipan,7.0,0,C2,6,soltera,2,2,no,0,1,sí,2,no,2,no,1,sí,0,1324,media,superior_o_posgrado
30,veracruz de ignacio de la llave,89,jãltipan,7.0,4,A1,5,casada,2,1,sí,500,1,sí,2,no,2,no,2,no,0,1324,media,basica_o_primaria
30,veracruz de ignacio de la llave,89,jãltipan,7.0,1,A1,1,unión libre,2,1,sí,1500,2,no,2,no,2,no,2,no,0,662,baja,basica_o_primaria
30,veracruz de ignacio de la llave,89,jãltipan,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,1,sí,0,662,baja,basica_o_primaria
30,veracruz de ignacio de la llave,92,xico,22.0,2,B1,2,separada,2,1,sí,700,1,sí,2,no,2,no,1,sí,1,834,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,92,xico,7.0,1,A1,1,unión libre,2,1,sí,1000,2,no,2,no,2,no,2,no,1,834,baja,basica_o_primaria
30,veracruz de ignacio de la llave,92,xico,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,2,no,0,834,baja,basica_o_primaria
30,veracruz de ignacio de la llave,92,xico,7.0,2,A1,5,casada,2,2,no,0,2,no,2,no,2,no,1,sí,0,1667,baja,basica_o_primaria
30,veracruz de ignacio de la llave,92,xico,22.0,1,B1,2,separada,2,2,no,0,2,no,2,no,2,no,2,no,1,1667,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,92,xico,7.0,0,C1,6,soltera,2,1,sí,100,2,no,2,no,2,no,2,no,0,834,baja,superior_o_posgrado
30,veracruz de ignacio de la llave,92,xico,7.0,3,A1,5,casada,2,1,sí,4500,1,sí,2,no,2,no,2,no,0,834,media,basica_o_primaria
30,veracruz de ignacio de la llave,92,xico,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,1,sí,0,1667,baja,basica_o_primaria
30,veracruz de ignacio de la llave,92,xico,20.0,1,B1,2,separada,2,1,sí,1300,1,sí,2,no,2,no,1,sí,0,1667,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,92,xico,7.0,1,A1,1,unión libre,2,1,sí,900,2,no,2,no,2,no,1,sí,0,834,baja,basica_o_primaria
30,veracruz de ignacio de la llave,92,xico,7.0,0,C1,6,soltera,2,1,sí,700,1,sí,2,no,2,no,1,sí,1,3334,media,superior_o_posgrado
30,veracruz de ignacio de la llave,92,xico,26.0,2,B1,2,separada,2,2,no,0,2,no,2,no,2,no,1,sí,1,834,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,92,xico,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,2,no,0,834,baja,basica_o_primaria
30,veracruz de ignacio de la llave,92,xico,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,2,no,0,1667,baja,basica_o_primaria
30,veracruz de ignacio de la llave,92,xico,7.0,2,A1,5,casada,2,2,no,0,2,no,1,sí,2,no,1,sí,1,1667,baja,basica_o_primaria
30,veracruz de ignacio de la llave,92,xico,3.0,1,B1,2,separada,2,1,sí,4000,1,sí,2,no,2,no,1,sí,1,1667,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,92,xico,0.0,1,B1,6,soltera,2,1,sí,600,2,no,2,no,2,no,2,no,0,834,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,109,misantla,15.0,3,B1,2,separada,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,599,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,109,misantla,23.0,2,B2,4,viuda,2,2,no,0,1,sí,2,no,2,no,1,sí,0,1199,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,109,misantla,13.0,3,B2,4,viuda,2,1,sí,500,1,sí,2,no,2,no,2,no,1,599,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,109,misantla,7.0,1,A1,1,unión libre,2,1,sí,2500,2,no,2,no,2,no,2,no,0,599,baja,basica_o_primaria
30,veracruz de ignacio de la llave,109,misantla,5.0,3,B2,4,viuda,2,2,no,0,2,no,1,sí,2,no,1,sí,0,1199,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,109,misantla,21.0,4,B1,3,divorciada,2,1,sí,25000,1,sí,1,sí,2,no,1,sí,1,1199,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,109,misantla,7.0,3,A1,5,casada,2,2,no,0,2,no,2,no,2,no,2,no,0,599,baja,basica_o_primaria
30,veracruz de ignacio de la llave,109,misantla,7.0,3,A1,5,casada,2,2,no,0,2,no,2,no,2,no,2,no,1,599,baja,basica_o_primaria
30,veracruz de ignacio de la llave,109,misantla,10.0,3,B1,2,separada,2,2,no,0,1,sí,1,sí,2,no,2,no,0,1798,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,109,misantla,7.0,0,C1,6,soltera,2,2,no,0,1,sí,2,no,2,no,1,sí,0,1199,media,superior_o_posgrado
30,veracruz de ignacio de la llave,109,misantla,7.0,4,A1,5,casada,2,2,no,0,2,no,2,no,2,no,2,no,1,1199,baja,basica_o_primaria
30,veracruz de ignacio de la llave,109,misantla,2.0,3,B1,2,separada,2,1,sí,10000,1,sí,2,no,2,no,2,no,1,599,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,109,misantla,7.0,3,A1,5,casada,2,1,sí,600,1,sí,2,no,2,no,1,sí,0,599,media,basica_o_primaria
30,veracruz de ignacio de la llave,115,nogales,7.0,1,A1,1,unión libre,2,1,sí,3500,2,no,2,no,2,no,2,no,0,1229,baja,basica_o_primaria
30,veracruz de ignacio de la llave,115,nogales,7.0,0,C1,6,soltera,2,2,no,0,2,no,2,no,2,no,1,sí,1,1229,baja,superior_o_posgrado
30,veracruz de ignacio de la llave,115,nogales,7.0,1,A1,1,unión libre,2,1,sí,400,2,no,2,no,2,no,1,sí,1,615,baja,basica_o_primaria
30,veracruz de ignacio de la llave,115,nogales,7.0,3,A1,5,casada,2,1,sí,2000,2,no,2,no,2,no,2,no,0,453,baja,basica_o_primaria
30,veracruz de ignacio de la llave,115,nogales,6.0,1,B1,2,separada,2,1,sí,200,2,no,2,no,2,no,2,no,1,453,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,115,nogales,98.0,1,B1,6,soltera,2,2,no,0,2,no,1,sí,2,no,1,sí,1,906,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,115,nogales,50.0,4,B2,4,viuda,2,2,no,0,2,no,1,sí,2,no,1,sí,0,453,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,115,nogales,7.0,1,A1,1,unión libre,2,1,sí,8000,1,sí,2,no,2,no,2,no,0,720,media,basica_o_primaria
30,veracruz de ignacio de la llave,115,nogales,7.0,4,A1,5,casada,2,2,no,0,2,no,2,no,2,no,1,sí,0,720,baja,basica_o_primaria
30,veracruz de ignacio de la llave,115,nogales,7.0,4,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,1,sí,0,1440,media,basica_o_primaria
30,veracruz de ignacio de la llave,115,nogales,7.0,4,A1,5,casada,2,2,no,0,2,no,2,no,2,no,2,no,0,720,baja,basica_o_primaria
30,veracruz de ignacio de la llave,115,nogales,16.0,3,B1,2,separada,2,1,sí,450,2,no,2,no,2,no,1,sí,1,427,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,115,nogales,21.0,3,B2,4,viuda,2,1,sí,3000,2,no,2,no,2,no,1,sí,0,854,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,115,nogales,15.0,1,B1,2,separada,2,1,sí,3400,2,no,2,no,2,no,2,no,0,1708,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,115,nogales,7.0,4,A1,5,casada,2,1,sí,6000,1,sí,2,no,2,no,1,sí,1,427,media,basica_o_primaria
30,veracruz de ignacio de la llave,115,nogales,0.0,1,B1,2,separada,2,1,sí,900,2,no,2,no,2,no,2,no,1,591,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,115,nogales,7.0,1,B1,2,separada,2,1,sí,1000,2,no,2,no,2,no,2,no,1,591,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,115,nogales,7.0,3,A1,5,casada,2,2,no,0,2,no,1,sí,2,no,1,sí,1,591,baja,basica_o_primaria
30,veracruz de ignacio de la llave,115,nogales,7.0,1,A1,1,unión libre,2,1,sí,2500,2,no,2,no,2,no,2,no,1,591,baja,basica_o_primaria
30,veracruz de ignacio de la llave,115,nogales,7.0,0,C1,6,soltera,2,2,no,0,2,no,2,no,1,sí,1,sí,1,1183,media,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,51.0,3,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,1916,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,4,A1,5,casada,2,1,sí,1200,1,sí,2,no,2,no,2,no,0,639,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,0.0,1,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,639,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,10.0,1,B2,4,viuda,2,2,no,0,2,no,2,no,2,no,1,sí,0,1277,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,20.0,1,B1,2,separada,2,1,sí,200,1,sí,1,sí,2,no,2,no,1,639,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,2,no,2,no,0,639,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,2,no,0,1,sí,1,sí,1,sí,1,sí,0,639,alta,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,1,sí,450,1,sí,2,no,2,no,1,sí,0,639,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,0.0,1,B1,6,soltera,2,1,sí,1000,1,sí,2,no,2,no,2,no,1,639,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,12.0,3,B1,2,separada,2,1,sí,800,1,sí,2,no,2,no,1,sí,0,639,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,2,no,2,no,0,639,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,2,separada,2,1,sí,1500,1,sí,2,no,2,no,1,sí,0,1277,media,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,4,A1,5,casada,2,1,sí,7000,1,sí,2,no,2,no,2,no,0,639,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,20.0,3,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,1277,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,4,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,2,no,0,639,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,4,A1,5,casada,3,2,no,0,1,sí,2,no,2,no,1,sí,0,544,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,6,soltera,3,1,sí,800,1,sí,2,no,2,no,2,no,0,1632,media,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,6,soltera,3,2,no,0,1,sí,1,sí,1,sí,2,no,0,544,alta,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,4,A1,5,casada,3,1,sí,1500,1,sí,2,no,2,no,1,sí,0,544,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,14.0,3,B2,4,viuda,3,1,sí,200,1,sí,1,sí,2,no,2,no,0,544,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,3.0,3,B2,4,viuda,3,2,no,0,1,sí,1,sí,2,no,1,sí,0,544,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,3,1,sí,12000,1,sí,2,no,1,sí,1,sí,0,544,alta,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,4,A1,5,casada,3,2,no,0,1,sí,1,sí,2,no,1,sí,0,544,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,10.0,1,B1,2,separada,3,1,sí,1200,1,sí,2,no,2,no,2,no,0,1088,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,4,A1,5,casada,3,1,sí,1000,1,sí,2,no,2,no,2,no,0,1088,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,3,1,sí,4500,1,sí,2,no,2,no,1,sí,0,544,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,4,A1,5,casada,3,1,sí,3500,1,sí,2,no,2,no,2,no,1,544,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,3,1,sí,1000,1,sí,2,no,1,sí,1,sí,0,544,alta,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,1.0,4,B1,2,separada,3,1,sí,10000,2,no,2,no,2,no,1,sí,0,1088,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,1,sí,4000,1,sí,2,no,2,no,1,sí,0,1598,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,2,no,2,no,0,2396,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,99.0,1,B2,4,viuda,2,2,no,0,1,sí,2,no,2,no,1,sí,0,2396,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,1,sí,0,799,baja,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,2,no,0,799,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,1,sí,999998,1,sí,2,no,1,sí,1,sí,0,799,alta,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,20.0,3,B1,2,separada,2,1,sí,1000,1,sí,2,no,2,no,2,no,1,1598,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,32.0,3,B1,2,separada,2,1,sí,1200,1,sí,2,no,2,no,1,sí,1,1598,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,22.0,2,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,1,799,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,1,sí,2000,1,sí,2,no,2,no,2,no,0,1598,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,0.0,3,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,1598,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,1,sí,9000,1,sí,2,no,1,sí,1,sí,0,799,alta,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,3.0,3,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,1,1598,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,2,A1,5,casada,2,1,sí,600,1,sí,2,no,2,no,2,no,0,1598,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,2,no,1,sí,0,799,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,6,soltera,2,2,no,0,2,no,2,no,2,no,1,sí,0,1598,baja,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,4,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,2,no,0,799,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,1,sí,500,1,sí,2,no,2,no,1,sí,0,777,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,1,sí,800,1,sí,2,no,2,no,1,sí,0,1554,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,20.0,4,B2,4,viuda,2,1,sí,200,1,sí,1,sí,2,no,1,sí,0,777,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,6,soltera,2,1,sí,3300,1,sí,2,no,2,no,2,no,0,1554,media,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,6,soltera,2,1,sí,12000,1,sí,2,no,1,sí,2,no,0,777,alta,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,2,no,0,777,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,4.0,1,B1,6,soltera,2,2,no,0,1,sí,1,sí,2,no,2,no,0,777,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,8.0,1,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,1554,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,29.0,4,B2,4,viuda,2,2,no,0,1,sí,2,no,2,no,1,sí,0,1554,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,2,A1,5,casada,2,1,sí,5000,1,sí,2,no,2,no,1,sí,0,2331,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,6,soltera,2,1,sí,4000,1,sí,2,no,2,no,1,sí,0,777,media,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C2,6,soltera,2,2,no,0,1,sí,1,sí,2,no,2,no,0,1554,media,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C2,6,soltera,2,2,no,0,2,no,2,no,2,no,1,sí,0,2331,baja,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,99.0,1,B1,2,separada,2,1,sí,800,1,sí,2,no,2,no,2,no,1,777,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,2,no,0,1,sí,1,sí,1,sí,1,sí,0,675,alta,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,1,sí,1400,1,sí,2,no,2,no,2,no,0,675,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,675,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,4,A1,5,casada,2,1,sí,3000,1,sí,2,no,2,no,2,no,0,1350,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,34.0,4,B2,4,viuda,2,2,no,0,2,no,1,sí,1,sí,2,no,0,2024,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,1,sí,1,sí,1,675,alta,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,1,sí,2000,2,no,2,no,2,no,1,sí,0,675,baja,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,1,sí,1920,1,sí,2,no,1,sí,2,no,0,675,alta,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,2.0,3,B1,2,separada,2,1,sí,700,2,no,2,no,2,no,2,no,1,1350,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,0.0,3,A2,5,casada,2,2,no,0,2,no,2,no,2,no,1,sí,0,2024,baja,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,11.0,4,B1,3,divorciada,2,1,sí,4000,2,no,2,no,1,sí,1,sí,0,1350,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,1,sí,800,2,no,2,no,2,no,2,no,0,1350,baja,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,2,no,0,2,no,1,sí,2,no,2,no,1,675,baja,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,6,soltera,2,1,sí,700,2,no,2,no,2,no,1,sí,0,1350,baja,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,1,sí,2500,1,sí,2,no,2,no,1,sí,0,678,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,12.0,1,B1,2,separada,2,2,no,0,2,no,1,sí,2,no,2,no,0,1356,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,1,sí,600,2,no,2,no,2,no,2,no,0,1356,baja,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,6,soltera,2,1,sí,5000,1,sí,2,no,1,sí,2,no,0,678,alta,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,11.0,4,B1,3,divorciada,2,1,sí,1700,1,sí,2,no,2,no,2,no,1,678,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,12.0,4,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,678,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,6,soltera,2,2,no,0,2,no,2,no,2,no,1,sí,0,2034,baja,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,1,sí,3000,1,sí,2,no,2,no,2,no,0,678,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,2,no,1,1356,baja,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,20.0,4,B1,2,separada,2,2,no,0,1,sí,2,no,2,no,2,no,1,678,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,2,no,2,no,0,678,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,8.0,3,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,1356,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,6,soltera,2,1,sí,1500,1,sí,2,no,2,no,2,no,0,2034,media,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,6,soltera,2,2,no,0,1,sí,2,no,2,no,1,sí,0,678,media,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,16.0,4,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,2,no,0,678,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,5.0,1,B1,2,separada,2,1,sí,4000,2,no,2,no,2,no,1,sí,1,1191,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,5.0,3,B2,4,viuda,2,2,no,0,2,no,2,no,2,no,2,no,0,596,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,0.0,1,A2,1,unión libre,2,1,sí,2300,2,no,2,no,2,no,1,sí,0,1191,baja,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,17.0,3,B2,4,viuda,2,2,no,0,2,no,2,no,2,no,1,sí,0,1787,baja,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,1,sí,5000,1,sí,2,no,1,sí,1,sí,0,1191,alta,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C2,6,soltera,2,1,sí,1400,1,sí,1,sí,2,no,1,sí,0,1191,media,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C1,6,soltera,2,2,no,0,2,no,2,no,2,no,2,no,0,1191,baja,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,0,C2,6,soltera,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,1787,media,superior_o_posgrado
30,veracruz de ignacio de la llave,124,papantla,7.0,3,B2,4,viuda,2,1,sí,300,1,sí,2,no,2,no,1,sí,0,1191,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,4,A1,5,casada,2,2,no,0,1,sí,2,no,2,no,2,no,0,1191,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,4,A1,5,casada,2,1,sí,14000,1,sí,2,no,2,no,1,sí,0,1191,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,20.0,1,B1,2,separada,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,596,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,124,papantla,7.0,1,A1,1,unión libre,2,2,no,0,1,sí,2,no,2,no,2,no,1,596,media,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,7.0,3,A1,5,casada,2,2,no,0,1,sí,1,sí,1,sí,1,sí,0,596,alta,basica_o_primaria
30,veracruz de ignacio de la llave,124,papantla,8.0,3,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,1,sí,0,596,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,128,perote,7.0,1,A1,1,unión libre,2,1,sí,1000,1,sí,2,no,2,no,1,sí,0,1569,media,basica_o_primaria
30,veracruz de ignacio de la llave,128,perote,7.0,2,A1,5,casada,2,2,no,0,2,no,2,no,2,no,2,no,1,785,baja,basica_o_primaria
30,veracruz de ignacio de la llave,128,perote,7.0,1,A1,1,unión libre,2,2,no,0,2,no,2,no,2,no,1,sí,0,1569,baja,basica_o_primaria
30,veracruz de ignacio de la llave,128,perote,26.0,2,B2,4,viuda,2,2,no,0,1,sí,1,sí,2,no,2,no,0,785,media,secundaria_o_bachillerato
30,veracruz de ignacio de la llave,128,perote,7.0,3,A1,5,casada,2,1,sí,800,1,sí,2,no,2,no,2,no,0,1569,media,basica_o_primaria
