cve_entidad,nom_entidad,cve_municipio,nom_municipio,edad_primer_union,num_hijos,nivel_escolaridad,estado_civil_id,estado_civil_desc,estrato_socioeconomico,pareja_trabaja_id,pareja_trabaja_desc,ingreso_pareja,dinero_propio_id,dinero_propio_desc,apoyo_gobierno_id,apoyo_gobierno_desc,tiene_ahorros_id,tiene_ahorros_desc,propietaria_vivienda_id,propietaria_vivienda_desc,sufrio_violencia_pareja,factor_expansion,anio_encuesta
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,4,2,No,,1,Sí,2,No,2,No,2,No,0,174,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,1,Sí,2,No,0,333,2021
27,TABASCO,4,CENTRO,4.0,4.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,1,Sí,0,499,2021
27,TABASCO,4,CENTRO,6.0,3.0,B1,2,Separada,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,1,166,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,499,2021
27,TABASCO,4,CENTRO,98.0,1.0,B1,3,Divorciada,2,2,No,,2,No,2,No,2,No,1,Sí,0,213,2021
27,TABASCO,4,CENTRO,0.0,3.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,426,2021
27,TABASCO,4,CENTRO,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,426,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,3,2,No,,2,No,2,No,2,No,2,No,0,244,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,0,248,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,2,No,,1,Sí,1,Sí,1,Sí,1,Sí,0,124,2021
27,TABASCO,4,CENTRO,,,C2,6,Soltera,2,1,Sí,8000.0,1,Sí,2,No,2,No,1,Sí,0,124,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,2,No,2,No,0,248,2021
27,TABASCO,4,CENTRO,3.0,1.0,B1,2,Separada,2,1,Sí,1000.0,1,Sí,1,Sí,2,No,2,No,1,271,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,1,Sí,8000.0,1,Sí,2,No,2,No,1,Sí,0,135,2021
27,TABASCO,4,CENTRO,6.0,2.0,B1,2,Separada,2,1,Sí,999998.0,2,No,2,No,2,No,2,No,1,135,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,1,Sí,8000.0,1,Sí,2,No,2,No,1,Sí,0,213,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,1,Sí,6000.0,2,No,2,No,2,No,1,Sí,0,106,2021
27,TABASCO,4,CENTRO,1.0,4.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,2,No,0,213,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,1,Sí,0,158,2021
27,TABASCO,4,CENTRO,98.0,1.0,B1,6,Soltera,3,1,Sí,999998.0,2,No,2,No,2,No,2,No,0,315,2021
27,TABASCO,4,CENTRO,15.0,3.0,B1,3,Divorciada,3,1,Sí,10000.0,1,Sí,2,No,2,No,1,Sí,1,146,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,3,1,Sí,6000.0,1,Sí,2,No,2,No,1,Sí,0,731,2021
27,TABASCO,4,CENTRO,4.0,1.0,B1,2,Separada,3,2,No,,2,No,2,No,2,No,2,No,0,146,2021
27,TABASCO,4,CENTRO,12.0,3.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,156,2021
27,TABASCO,4,CENTRO,12.0,4.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,1,Sí,0,156,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,156,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,1,Sí,20000.0,1,Sí,2,No,1,Sí,1,Sí,0,311,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,156,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,3,2,No,,2,No,2,No,2,No,1,Sí,0,327,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,3,1,Sí,3000.0,1,Sí,2,No,2,No,2,No,0,164,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,327,2021
27,TABASCO,4,CENTRO,,,C2,6,Soltera,2,1,Sí,8000.0,1,Sí,2,No,1,Sí,2,No,0,382,2021
27,TABASCO,4,CENTRO,,,C2,6,Soltera,2,2,No,,1,Sí,2,No,2,No,2,No,0,382,2021
27,TABASCO,4,CENTRO,35.0,3.0,B1,2,Separada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,191,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,1,Sí,300.0,2,No,2,No,2,No,1,Sí,1,191,2021
27,TABASCO,4,CENTRO,,,C1,3,Divorciada,2,1,Sí,6000.0,1,Sí,2,No,2,No,1,Sí,0,382,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,192,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,0,174,2021
27,TABASCO,4,CENTRO,9.0,3.0,B2,4,Viuda,2,1,Sí,4500.0,1,Sí,2,No,2,No,1,Sí,1,348,2021
27,TABASCO,4,CENTRO,39.0,1.0,B1,2,Separada,2,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,376,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,188,2021
27,TABASCO,4,CENTRO,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,752,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,1,Sí,6000.0,1,Sí,2,No,2,No,1,Sí,0,564,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,0,376,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,3,2,No,,2,No,2,No,2,No,1,Sí,0,179,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,3,1,Sí,450.0,2,No,2,No,2,No,1,Sí,0,179,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,3,2,No,,2,No,2,No,2,No,2,No,0,357,2021
27,TABASCO,4,CENTRO,,,C2,6,Soltera,3,2,No,,2,No,2,No,2,No,2,No,0,179,2021
27,TABASCO,4,CENTRO,2.0,1.0,B1,6,Soltera,4,2,No,,2,No,2,No,2,No,2,No,0,325,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,4,2,No,,2,No,2,No,2,No,1,Sí,0,488,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,1,Sí,0,254,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,3,1,Sí,800.0,1,Sí,2,No,2,No,1,Sí,0,1015,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,3,1,Sí,20000.0,1,Sí,2,No,1,Sí,1,Sí,0,254,2021
27,TABASCO,4,CENTRO,30.0,4.0,B1,2,Separada,3,2,No,,2,No,1,Sí,2,No,1,Sí,1,507,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,3,1,Sí,4800.0,1,Sí,2,No,2,No,1,Sí,1,507,2021
27,TABASCO,4,CENTRO,12.0,3.0,B2,4,Viuda,3,2,No,,2,No,1,Sí,2,No,1,Sí,0,642,2021
27,TABASCO,4,CENTRO,40.0,3.0,B1,2,Separada,3,2,No,,2,No,1,Sí,2,No,2,No,1,428,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,1,Sí,1,428,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,3,1,Sí,12000.0,1,Sí,2,No,2,No,1,Sí,0,428,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,3,1,Sí,8000.0,1,Sí,2,No,2,No,1,Sí,0,642,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,479,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,3,1,Sí,10000.0,1,Sí,2,No,1,Sí,2,No,0,240,2021
27,TABASCO,4,CENTRO,99.0,1.0,B1,6,Soltera,3,2,No,,2,No,2,No,2,No,2,No,0,479,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,1,Sí,4000.0,1,Sí,2,No,2,No,2,No,0,169,2021
27,TABASCO,4,CENTRO,,2.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,169,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,169,2021
27,TABASCO,4,CENTRO,3.0,4.0,B2,4,Viuda,2,1,Sí,1500.0,2,No,2,No,2,No,2,No,0,169,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,1,Sí,1950.0,1,Sí,2,No,2,No,2,No,0,166,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,1,Sí,5000.0,1,Sí,1,Sí,2,No,2,No,0,166,2021
27,TABASCO,4,CENTRO,0.0,1.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,2,No,1,166,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,4,2,No,,1,Sí,2,No,1,Sí,1,Sí,0,165,2021
27,TABASCO,4,CENTRO,,,C2,6,Soltera,4,2,No,,2,No,2,No,2,No,2,No,0,330,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,4,2,No,,1,Sí,2,No,2,No,1,Sí,1,330,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,4,1,Sí,15000.0,1,Sí,2,No,1,Sí,2,No,0,330,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,2,No,0,178,2021
27,TABASCO,4,CENTRO,22.0,3.0,B1,2,Separada,3,2,No,,2,No,2,No,2,No,2,No,0,356,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,3,2,No,,1,Sí,2,No,2,No,2,No,0,178,2021
27,TABASCO,4,CENTRO,,,C1,2,Separada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,159,2021
27,TABASCO,4,CENTRO,27.0,4.0,B1,2,Separada,2,1,Sí,1000.0,2,No,2,No,2,No,2,No,0,318,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,1,Sí,8000.0,1,Sí,2,No,2,No,2,No,0,318,2021
27,TABASCO,4,CENTRO,,,C2,6,Soltera,2,1,Sí,3084.0,1,Sí,2,No,2,No,1,Sí,0,300,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,1,Sí,2125.0,2,No,2,No,2,No,2,No,0,150,2021
27,TABASCO,4,CENTRO,7.0,1.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,1,Sí,0,150,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,1,Sí,6000.0,1,Sí,2,No,2,No,2,No,0,195,2021
27,TABASCO,4,CENTRO,15.0,3.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,2,No,0,195,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,195,2021
27,TABASCO,4,CENTRO,,,C2,6,Soltera,2,2,No,,1,Sí,1,Sí,2,No,2,No,0,585,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,195,2021
27,TABASCO,4,CENTRO,18.0,4.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,2,No,1,149,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,1,Sí,800.0,1,Sí,2,No,1,Sí,2,No,0,149,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,2,No,,2,No,1,Sí,1,Sí,2,No,0,149,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,1,149,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,3,1,Sí,6000.0,1,Sí,2,No,2,No,2,No,0,160,2021
27,TABASCO,4,CENTRO,15.0,2.0,B1,2,Separada,3,1,Sí,1500.0,1,Sí,2,No,2,No,2,No,1,160,2021
27,TABASCO,4,CENTRO,23.0,1.0,B2,4,Viuda,2,1,Sí,1500.0,1,Sí,2,No,2,No,2,No,1,140,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,420,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,280,2021
27,TABASCO,4,CENTRO,20.0,4.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,2,No,1,280,2021
27,TABASCO,4,CENTRO,30.0,1.0,B1,2,Separada,2,1,Sí,1500.0,1,Sí,2,No,2,No,2,No,0,216,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,649,2021
27,TABASCO,4,CENTRO,1.0,4.0,B2,4,Viuda,2,1,Sí,1500.0,1,Sí,1,Sí,2,No,1,Sí,1,216,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,1,216,2021
27,TABASCO,4,CENTRO,6.0,4.0,B1,3,Divorciada,2,1,Sí,10000.0,1,Sí,2,No,2,No,1,Sí,0,535,2021
27,TABASCO,4,CENTRO,8.0,4.0,B1,3,Divorciada,2,1,Sí,4000.0,2,No,2,No,2,No,1,Sí,0,713,2021
27,TABASCO,4,CENTRO,98.0,1.0,B1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,357,2021
27,TABASCO,4,CENTRO,1.0,1.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,1,Sí,0,178,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,1,Sí,999998.0,1,Sí,2,No,2,No,2,No,0,158,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,0,315,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,1,158,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,1,Sí,20000.0,1,Sí,2,No,2,No,1,Sí,0,643,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,1,Sí,1000.0,2,No,2,No,2,No,2,No,0,643,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,214,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,1,664,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,498,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,166,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,2,No,,2,No,1,Sí,2,No,2,No,1,166,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,2,No,,2,No,1,Sí,2,No,1,Sí,1,390,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,1,Sí,1500.0,1,Sí,2,No,2,No,1,Sí,0,195,2021
27,TABASCO,4,CENTRO,10.0,1.0,B1,2,Separada,2,1,Sí,1800.0,1,Sí,2,No,2,No,1,Sí,0,195,2021
27,TABASCO,4,CENTRO,9.0,1.0,B1,2,Separada,2,1,Sí,3000.0,2,No,2,No,2,No,2,No,0,195,2021
27,TABASCO,4,CENTRO,10.0,4.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,2,No,1,292,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,1,Sí,8000.0,2,No,2,No,2,No,1,Sí,0,146,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,1,Sí,2000.0,1,Sí,2,No,2,No,2,No,0,146,2021
27,TABASCO,4,CENTRO,4.0,4.0,B1,3,Divorciada,2,1,Sí,12000.0,1,Sí,2,No,2,No,2,No,1,146,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,293,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,1,Sí,999998.0,1,Sí,2,No,2,No,2,No,0,147,2021
27,TABASCO,4,CENTRO,11.0,4.0,B1,3,Divorciada,2,1,Sí,1600.0,2,No,1,Sí,2,No,2,No,1,293,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,147,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,293,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,1,Sí,1,Sí,1,350,2021
27,TABASCO,4,CENTRO,7.0,3.0,B1,2,Separada,2,2,No,,2,No,2,No,2,No,1,Sí,0,350,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,175,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,1,Sí,5200.0,1,Sí,2,No,1,Sí,1,Sí,0,175,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,291,2021
27,TABASCO,4,CENTRO,0.0,3.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,2,No,0,146,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,2,1,Sí,1200.0,2,No,2,No,2,No,2,No,0,291,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,291,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,291,2021
27,TABASCO,4,CENTRO,,,C1,6,Soltera,3,2,No,,2,No,2,No,2,No,1,Sí,0,170,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,3,1,Sí,15000.0,1,Sí,2,No,1,Sí,2,No,1,170,2021
27,TABASCO,4,CENTRO,6.0,3.0,B2,4,Viuda,3,1,Sí,1000.0,2,No,1,Sí,2,No,1,Sí,0,205,2021
27,TABASCO,4,CENTRO,,3.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,2,No,0,205,2021
27,TABASCO,4,CENTRO,,4.0,A1,5,Casada,3,1,Sí,10000.0,1,Sí,2,No,2,No,1,Sí,0,205,2021
27,TABASCO,4,CENTRO,,1.0,A1,1,Unión libre,3,2,No,,2,No,2,No,2,No,1,Sí,0,411,2021
27,TABASCO,4,CENTRO,,,C2,6,Soltera,3,2,No,,2,No,2,No,2,No,2,No,0,411,2021
